name,url,uuid,tags,username,license,description,duration,geotags
"Request #42 - Hmm, I don't know.wav",https://freesound.org/people/InspectorJ/sounds/519189/,d1b74d62-fa9c-4893-a445-004645cc0c66,['Voice'+ 'Words'+ 'Male'+ 'male'+ 'Speech'+ 'speaking'+ 'man'+ 'speech'+ 'voice'+ 'words'+ 'Speaking'+ 'Man'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"A response to a voice request; ""Hmm, I don't know. I think maybe it’s easier to get a new one. We can go to the store later to see if they have any in stock."" said with a British male voice in a few variations.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Request #42 - Hmm, I don't know.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""Zoom H6 (XY) recorder"" on 22nd May 2020.

Note: Audio quality is always better when downloaded.",61.832,
Ambience speaking,https://freesound.org/people/theresabrits/sounds/488427/,7aa0c885-8f96-49f1-b29a-3d2a46ac1fc1,['Ambiance'+ 'OWI'+ 'Roomtone'+ 'Speaking'],theresabrits,https://creativecommons.org/licenses/by-nc/4.0/,Ambiance of people speaking,136.0,-25.891796 28.209664
Activity Glitch.wav,https://freesound.org/people/Puniho/sounds/115538/,a41c01de-baa7-44c3-981e-e6470b45a6b5,['8'+ '80s'+ 'chip'+ 'computer'+ 'glitch'+ 'lesson'+ 'noise'+ 'retro'+ 'robotic'+ 'speaking'+ 'spelling'+ 'spoken'+ 'toy'],Puniho,http://creativecommons.org/licenses/by/3.0/,This is the Speak and Follow children's educational toy from the 80's. It got a little confused and started producing interesting glitches.,5.66135,
Some Bitspoken Words.wav,https://freesound.org/people/Puniho/sounds/168952/,a71c48c5-3bda-4f92-9fe8-70aae20c6836,['speak-and-tell'+ 'voice'+ 'vocoded'+ 'spoken'+ 'Bitspeak'+ 'words'+ 'robotic'+ 'speaking-toy'+ 'common-words'+ 'speaking'],Puniho,http://creativecommons.org/licenses/by/3.0/,I was testing out a program called Bitspeak which will synthesize your voice and make it sound like those speak and tell toys. I just read out a list of all the most common words. I've left it all one file but you can cut out the words and paste them together into sentences!,280.87,
People speaking on Singapore Subway.wav,https://freesound.org/people/dpattonwhite/sounds/534137/,8c1b135c-c804-4bba-adc3-0ebd4886f68f,['speaking'+ 'people'+ 'metro'+ 'sounds'+ 'subway'],dpattonwhite,http://creativecommons.org/publicdomain/zero/1.0/,people speaking on Singapore subway,316.735,
DesignerSpeak.mp3,https://freesound.org/people/Gallhachel/sounds/69010/,db5eb054-6129-47e6-9a1d-db9d5c6af0bd,['danish'+ 'man'+ 'speaking'+ 'speech'],Gallhachel,http://creativecommons.org/licenses/by/3.0/,Me speaking in danish - a text about a guy trapped on a spaceship,158.891,
Demon_Ghost Speaking 1.wav,https://freesound.org/people/Osiruswaltz/sounds/362673/,035a61a1-5ed8-4c0b-bbbf-d5910770d77c,['ghost'+ 'snarling'+ 'devil'+ 'language'+ 'nightmare'+ 'sinister'+ 'demon'+ 'paranormal'+ 'evil'+ 'spectre'+ 'snarl'+ 'words'+ 'ghostly'+ 'gibberish'+ 'speaking'+ 'speak'],Osiruswaltz,http://creativecommons.org/publicdomain/zero/1.0/,"Recording of me speaking gibberish that has been highly altered to sound like a demon ""speaking"".
Recorded and edited using Audacity.",12.62,
FakeAnimalSpeaking.wav,https://freesound.org/people/zimbot/sounds/122978/,588845ae-9520-4fd2-9995-ef4e078be8d2,['alien'+ 'animal'+ 'fake'+ 'gibberish'+ 'speaking'+ 'strange'],zimbot,https://creativecommons.org/licenses/by/4.0/,"This is a slightly slowed-down recording of some silly animal-like sounds emulated with human voice, but in such a way the the end result is somewhat like a large animal trying to speak -- or perhaps speaking in a language humans cannot understand.",33.4354,
"entrance to the mosque on Rhodes, speaking Arabic, scooter",https://freesound.org/people/mario1298/sounds/155780/,9dd35dcb-8467-4daf-b862-5654c021123f,['Rhodes'+ 'Arabic'+ 'mosque'+ 'scooter'+ 'speaking'],mario1298,http://creativecommons.org/publicdomain/zero/1.0/,"entrance to the mosque on Rhodes, speaking Arabic, scooter",38.16,36.4428452027 28.2278680801
Voice Request #2a - Laughing (Normal).wav,https://freesound.org/people/InspectorJ/sounds/361282/,e0334599-0ca4-40c2-9b97-4ef5c420a2c0,['Voice'+ 'Male'+ 'Normal'+ 'request'+ 'normal'+ 'Request'+ 'male'+ 'laughing'+ 'voice'+ 'Laughing'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"A response to a <a href=""http://www.freesound.org/forum/sample-requests/39583/"" rel=""nofollow"">request</a>. This is the raw, unedited version.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Voice Request #2a - Laughing (Normal).wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom V2 recorder"" on 1st October 2016.

Note: Audio quality is always better when downloaded.",18.548,
