id,name,url,className,classID,tags,username,license,description,duration,geotags,fold
519189,"Request #42 - Hmm, I don't know.wav",https://freesound.org/people/InspectorJ/sounds/519189/,001 - Voices,0,['Voice'+ 'Words'+ 'Male'+ 'male'+ 'Speech'+ 'speaking'+ 'man'+ 'speech'+ 'voice'+ 'words'+ 'Speaking'+ 'Man'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"A response to a voice request; ""Hmm, I don't know. I think maybe it’s easier to get a new one. We can go to the store later to see if they have any in stock."" said with a British male voice in a few variations.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Request #42 - Hmm, I don't know.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""Zoom H6 (XY) recorder"" on 22nd May 2020.

Note: Audio quality is always better when downloaded.",61.832,,2
488427,Ambience speaking,https://freesound.org/people/theresabrits/sounds/488427/,001 - Voices,0,['Ambiance'+ 'OWI'+ 'Roomtone'+ 'Speaking'],theresabrits,https://creativecommons.org/licenses/by-nc/4.0/,Ambiance of people speaking,136.0,-25.891796 28.209664,7
115538,Activity Glitch.wav,https://freesound.org/people/Puniho/sounds/115538/,001 - Voices,0,['8'+ '80s'+ 'chip'+ 'computer'+ 'glitch'+ 'lesson'+ 'noise'+ 'retro'+ 'robotic'+ 'speaking'+ 'spelling'+ 'spoken'+ 'toy'],Puniho,http://creativecommons.org/licenses/by/3.0/,This is the Speak and Follow children's educational toy from the 80's. It got a little confused and started producing interesting glitches.,5.66135,,8
168952,Some Bitspoken Words.wav,https://freesound.org/people/Puniho/sounds/168952/,001 - Voices,0,['speak-and-tell'+ 'voice'+ 'vocoded'+ 'spoken'+ 'Bitspeak'+ 'words'+ 'robotic'+ 'speaking-toy'+ 'common-words'+ 'speaking'],Puniho,http://creativecommons.org/licenses/by/3.0/,I was testing out a program called Bitspeak which will synthesize your voice and make it sound like those speak and tell toys. I just read out a list of all the most common words. I've left it all one file but you can cut out the words and paste them together into sentences!,280.87,,7
534137,People speaking on Singapore Subway.wav,https://freesound.org/people/dpattonwhite/sounds/534137/,001 - Voices,0,['speaking'+ 'people'+ 'metro'+ 'sounds'+ 'subway'],dpattonwhite,http://creativecommons.org/publicdomain/zero/1.0/,people speaking on Singapore subway,316.735,,1
69010,DesignerSpeak.mp3,https://freesound.org/people/Gallhachel/sounds/69010/,001 - Voices,0,['danish'+ 'man'+ 'speaking'+ 'speech'],Gallhachel,http://creativecommons.org/licenses/by/3.0/,Me speaking in danish - a text about a guy trapped on a spaceship,158.891,,2
362673,Demon_Ghost Speaking 1.wav,https://freesound.org/people/Osiruswaltz/sounds/362673/,001 - Voices,0,['ghost'+ 'snarling'+ 'devil'+ 'language'+ 'nightmare'+ 'sinister'+ 'demon'+ 'paranormal'+ 'evil'+ 'spectre'+ 'snarl'+ 'words'+ 'ghostly'+ 'gibberish'+ 'speaking'+ 'speak'],Osiruswaltz,http://creativecommons.org/publicdomain/zero/1.0/,"Recording of me speaking gibberish that has been highly altered to sound like a demon ""speaking"".
Recorded and edited using Audacity.",12.62,,5
122978,FakeAnimalSpeaking.wav,https://freesound.org/people/zimbot/sounds/122978/,001 - Voices,0,['alien'+ 'animal'+ 'fake'+ 'gibberish'+ 'speaking'+ 'strange'],zimbot,https://creativecommons.org/licenses/by/4.0/,"This is a slightly slowed-down recording of some silly animal-like sounds emulated with human voice, but in such a way the the end result is somewhat like a large animal trying to speak -- or perhaps speaking in a language humans cannot understand.",33.4354,,0
362674,Demon_Ghost Speaking 2.wav,https://freesound.org/people/Osiruswaltz/sounds/362674/,001 - Voices,0,['ghost'+ 'scary'+ 'snarling'+ 'devil'+ 'language'+ 'nightmare'+ 'sinister'+ 'demon'+ 'paranormal'+ 'evil'+ 'spectre'+ 'snarl'+ 'creepy'+ 'words'+ 'ghostly'+ 'gibberish'+ 'speaking'+ 'speak'],Osiruswaltz,http://creativecommons.org/publicdomain/zero/1.0/,"Another recording of me speaking gibberish that has been highly altered to sound like a demon ""speaking"".
Recorded and edited using Audacity.",18.9834,,6
361289,Voice Request #2b - Laughing (Low).wav,https://freesound.org/people/InspectorJ/sounds/361289/,001 - Voices,0,['Voice'+ 'Male'+ 'request'+ 'Request'+ 'laughing'+ 'male'+ 'Low'+ 'Laughing'+ 'voice'+ 'low'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"A response to a <a href=""http://www.freesound.org/forum/sample-requests/39583/"" rel=""nofollow"">request</a>. This version has been slowed down by 15%.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Voice Request #2b - Laughing (Low).wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom V2 recorder"" on 1st October 2016.

Note: Audio quality is always better when downloaded.",20.7555,,8
